Num_Acc;id_Date;loc;atm;col;dep
201200055125;20120712;9;2;6;75
201200055126;20120720;9;1;3;75
201200055127;20120720;9;8;7;75
201200055128;20120723;9;1;3;75
201200055129;20120723;9;1;6;75
201200055130;20120725;9;1;6;75
201200055131;20120725;9;1;7;75
201200055132;20120728;9;1;6;75
201200055133;20120731;9;1;7;75
201200055134;20120815;9;1;6;75
201200055135;20120817;9;1;6;75
201200055136;20120817;9;1;3;75
201200055137;20120818;9;1;6;75
201200055138;20120818;9;1;6;75
201200055139;20120822;9;1;3;75
201200055140;20120823;9;1;6;75
201200055141;20120823;9;7;6;75
201200055142;20120823;9;1;6;75
201200055143;20120825;9;1;2;75
201200055144;20120829;9;1;3;75
201200055145;20120828;9;1;7;75
201200055146;20120831;9;1;2;75
201200055147;20120901;9;1;3;75
201200055148;20120903;9;1;3;75
201200055149;20120909;9;1;7;75
201200055150;20120909;9;1;2;75
201200055151;20120910;9;1;6;75
201200055152;20120911;9;1;7;75
201200055153;20120911;9;3;2;75
201200055154;20120911;9;1;2;75
201200055155;20120913;9;1;3;75
201200055156;20120913;9;1;6;75
201200055157;20120916;9;1;7;75
201200055158;20120919;9;1;3;75
201200055159;20120923;9;1;6;75
201200055160;20120924;9;1;3;75
201200055161;20120925;9;1;6;75
201200055162;20120927;9;2;6;75
201200055163;20120927;9;2;6;75
201200055164;20120928;9;1;6;75
201200055165;20120929;9;1;3;75
201200055166;20121002;9;2;6;75
201200055167;20121003;9;1;7;75
201200055168;20121004;9;3;6;75
201200055169;20121004;9;2;2;75
201200055170;20121004;9;1;2;75
201200055171;20121005;9;1;6;75
201200055172;20121005;9;1;6;75
201200055173;20121003;9;3;2;75
201200055174;20121009;9;2;3;75
201200055175;20121009;9;1;6;75
201200055176;20121009;9;1;7;75
201200055177;20121012;9;1;3;75
201200055178;20121014;9;3;2;75
201200055179;20121015;9;1;6;75
201200055180;20121016;9;2;6;75
201200055181;20121016;9;1;6;75
201200055182;20121018;9;8;3;75
201200055183;20121022;9;1;3;75
201200055184;20121024;9;1;6;75
201200055185;20121025;9;1;7;75
201200055186;20121027;9;1;6;75
201200055187;20121031;9;1;3;75
201200055188;20121104;9;1;2;75
201200055189;20121107;9;1;6;75
201200055190;20121113;9;1;6;75
201200055191;20121114;9;1;6;75
201200055192;20121117;9;1;3;75
201200055193;20121119;9;1;3;75
201200055194;20121119;9;1;3;75
201200055195;20121121;9;1;6;75
201200055196;20121122;9;1;6;75
201200055197;20121125;9;1;4;75
201200055198;20121128;9;1;6;75
201200055199;20121129;9;1;2;75
201200055200;20121129;9;2;7;75
201200055201;20121129;9;1;6;75
201200055202;20121129;9;1;3;75
201200055203;20121202;9;1;2;75
201200055204;20121204;9;3;2;75
201200055205;20121203;9;1;2;75
201200055206;20121207;9;2;6;75
201200055207;20121210;9;1;3;75
201200055208;20121215;9;3;6;75
201200055209;20121216;9;1;6;75
201200055210;20121221;9;1;3;75
201200055211;20121221;9;2;6;75
201200055212;20121223;9;1;3;75
201200055213;20121224;9;1;6;75
201200055214;20121231;9;1;2;75
201200055215;20120101;9;1;7;75
201200055216;20120103;9;2;7;75
201200055217;20120104;9;3;3;75
201200055218;20120105;9;2;6;75
201200055219;20120107;9;1;2;75
201200055220;20120110;9;1;6;75
201200055221;20120116;9;1;2;75
201200055222;20120116;9;1;2;75
201200055223;20120117;9;1;3;75
201200055224;20120118;9;1;2;75
201200055225;20120120;9;2;3;75
201200055226;20120121;9;2;2;75
201200055227;20120121;9;2;7;75
201200055228;20120121;9;2;6;75
201200055229;20120122;9;1;6;75
201200055230;20120121;9;1;6;75
201200055231;20120125;9;2;6;75
201200055232;20120125;9;8;6;75
201200055233;20120126;9;8;6;75
201200055234;20120127;9;1;1;75
201200055235;20120129;9;1;6;75
201200055236;20120130;9;1;6;75
201200055237;20120130;9;1;7;75
201200055238;20120201;9;1;7;75
201200055239;20120203;9;1;7;75
201200055240;20120203;9;8;2;75
201200055241;20120203;9;1;6;75
201200055242;20120204;9;1;6;75
201200055243;20120206;9;1;6;75
201200055244;20120207;9;1;6;75
201200055245;20120210;9;1;3;75
201200055246;20120212;9;1;3;75
201200055247;20120212;9;2;2;75
201200055248;20120214;9;1;2;75
201200055249;20120215;9;8;3;75
201200055250;20120217;9;2;6;75
201200055251;20120220;9;1;6;75
201200055252;20120222;9;1;3;75
201200055253;20120111;9;1;3;75
201200055254;20120225;9;1;6;75
201200055255;20120301;9;1;7;75
201200055256;20120301;9;1;3;75
201200055257;20120303;9;1;6;75
201200055258;20120305;9;2;6;75
201200055259;20120306;9;1;7;75
201200055260;20120307;9;2;7;75
201200055261;20120307;9;2;7;75
201200055262;20120308;9;1;6;75
201200055263;20120310;9;1;6;75
201200055264;20120312;9;1;3;75
201200055265;20120314;9;1;6;75
201200055266;20120315;9;1;6;75
201200055267;20120315;9;1;2;75
201200055268;20120316;9;1;6;75
201200055269;20120316;9;1;6;75
201200055270;20120317;9;8;3;75
201200055271;20120322;9;1;6;75
201200055272;20120322;9;1;3;75
201200055273;20120323;9;1;6;75
201200055274;20120323;9;1;3;75
201200055275;20120325;9;1;6;75
201200055276;20120326;9;1;3;75
201200055277;20120328;9;1;6;75
201200055278;20120328;9;1;2;75
201200055279;20120328;9;1;6;75
201200055280;20120328;9;1;3;75
201200055281;20120329;9;1;7;75
201200055282;20120330;9;1;3;75
201200055283;20120331;9;1;1;75
201200055284;20120331;9;1;7;75
201200055285;20120406;9;1;6;75
201200055286;20120407;9;8;6;75
201200055287;20120408;9;1;6;75
201200055288;20120410;9;2;6;75
201200055289;20120411;9;1;6;75
201200055290;20120413;9;1;1;75
201200055291;20120413;9;1;6;75
201200055292;20120413;9;1;2;75
201200055293;20120414;9;1;2;75
201200055294;20120417;9;2;3;75
201200055295;20120419;9;1;6;75
201200055296;20120419;9;1;3;75
201200055297;20120420;9;2;3;75
201200055298;20120421;9;1;6;75
201200055299;20120422;9;8;6;75
201200055300;20120422;9;2;7;75
201200055301;20120424;9;3;7;75
201200055302;20120424;9;2;6;75
201200055303;20120424;9;3;7;75
201200055304;20120425;9;2;3;75
201200055305;20120426;9;8;3;75
201200055306;20120428;9;8;3;75
201200055307;20120501;9;1;7;75
201200055308;20120502;9;1;3;75
201200055309;20120504;9;1;6;75
201200055310;20120505;9;2;6;75
201200055311;20120507;9;1;6;75
201200055312;20120509;9;1;6;75
201200055313;20120510;9;1;6;75
201200055314;20120512;9;1;6;75
201200055315;20120515;9;1;2;75
201200055316;20120515;9;8;7;75
201200055317;20120516;9;1;6;75
201200055318;20120516;9;1;6;75
201200055319;20120516;9;1;3;75
201200055320;20120516;9;1;3;75
201200055321;20120517;9;1;3;75
201200055322;20120519;9;1;3;75
201200055323;20120524;9;1;3;75
201200055324;20120525;9;1;2;75
201200055325;20120601;9;1;3;75
201200055326;20120601;9;1;6;75
201200055327;20120603;9;8;6;75
201200055328;20120605;9;1;3;75
201200055329;20120605;9;2;6;75
201200055330;20120605;9;2;6;75
201200055331;20120606;9;1;3;75
201200055332;20120608;9;8;3;75
201200055333;20120608;9;1;3;75
201200055334;20120608;9;1;6;75
201200055335;20120611;9;1;3;75
201200055336;20120612;9;1;3;75
201200055337;20120613;9;1;3;75
201200055338;20120613;9;1;6;75
201200055339;20120615;9;1;6;75
201200055340;20120615;9;3;6;75
201200055341;20120616;9;1;6;75
201200055342;20120617;9;1;6;75
201200055343;20120618;9;2;6;75
201200055344;20120619;9;8;6;75
201200055345;20120619;9;1;6;75
201200055346;20120620;9;1;6;75
201200055347;20120620;9;1;2;75
201200055348;20120620;9;1;3;75
201200055349;20120623;9;1;6;75
201200055350;20120624;9;2;1;75
201200055351;20120624;9;2;6;75
201200055352;20120625;9;1;1;75
201200055353;20120625;9;1;6;75
201200055354;20120627;9;1;3;75
201200055355;20120627;9;1;3;75
201200055356;20120628;9;1;6;75
201200055357;20120628;9;1;6;75
201200055358;20120630;9;1;6;75
201200055359;20120630;9;1;3;75
201200055360;20120701;9;1;6;75
201200055361;20120701;9;1;3;75
201200055362;20120702;9;1;3;75
201200055363;20120702;9;1;2;75
201200055364;20120704;9;1;3;75
201200055365;20120704;9;1;6;75
201200055366;20120704;9;1;3;75
201200055367;20120705;9;3;7;75
201200055368;20120706;9;1;6;75
201200055369;20120707;9;1;2;75
201200055370;20120707;9;2;3;75
201200055371;20120710;9;1;6;75
201200055372;20120711;9;1;6;75
201200055373;20120711;9;1;6;75
201200055374;20120711;9;1;6;75
201200055375;20120712;9;8;6;75
201200055376;20120712;9;2;7;75
201200055377;20120712;9;2;6;75
201200055378;20120714;9;2;6;75
201200055379;20120716;9;1;3;75
201200055380;20120717;9;1;6;75
201200055381;20120718;9;1;3;75
201200055382;20120720;9;1;3;75
201200055383;20120721;9;1;6;75
201200055384;20120725;9;1;2;75
201200055385;20120726;9;1;6;75
201200055386;20120726;9;1;3;75
201200055387;20120727;9;1;3;75
201200055388;20120729;9;1;6;75
201200055389;20120731;9;1;6;75
201200055390;20120803;9;1;6;75
201200055391;20120806;9;1;6;75
201200055392;20120807;9;1;2;75
201200055393;20120807;9;1;2;75
201200055394;20120807;9;1;6;75
201200055395;20120807;9;1;3;75
201200055396;20120808;9;1;6;75
201200055397;20120808;9;1;6;75
201200055398;20120813;9;1;6;75
201200055399;20120817;9;1;2;75
201200055400;20120821;9;1;4;75
201200055401;20120822;9;1;7;75
201200055402;20120824;9;1;3;75
201200055403;20120828;9;1;6;75
201200055404;20120829;9;1;3;75
201200055405;20120829;9;1;7;75
201200055406;20120831;9;1;6;75
201200055407;20120831;9;1;6;75
201200055408;20120831;9;1;6;75
201200055409;20120831;9;1;6;75
201200055410;20120831;9;1;3;75
201200055411;20120901;9;1;6;75
201200055412;20120901;9;1;6;75
201200055413;20120903;9;1;3;75
201200055414;20120904;9;1;6;75
201200055415;20120905;9;1;6;75
201200055416;20120905;9;1;6;75
201200055417;20120906;9;1;6;75
201200055418;20120906;9;1;3;75
201200055419;20120909;9;1;2;75
201200055420;20120910;9;1;7;75
201200055421;20120910;9;1;6;75
201200055422;20120911;9;2;2;75
201200055423;20120911;9;1;2;75
201200055424;20120912;9;2;3;75
201200055425;20120914;9;1;6;75
201200055426;20120915;9;1;3;75
201200055427;20120917;9;1;3;75
201200055428;20120917;9;1;6;75
201200055429;20120919;9;1;7;75
201200055430;20120921;9;2;7;75
201200055431;20120924;9;3;6;75
201200055432;20120925;9;1;3;75
201200055433;20120926;9;1;3;75
201200055434;20120927;9;8;7;75
201200055435;20120927;9;1;3;75
201200055436;20120930;9;1;3;75
201200055437;20121002;9;1;7;75
201200055438;20121003;9;2;6;75
201200055439;20121003;9;3;1;75
201200055440;20121003;9;3;2;75
201200055441;20121004;9;2;6;75
201200055442;20121004;9;2;6;75
201200055443;20121005;9;1;6;75
201200055444;20121008;9;2;2;75
201200055445;20121008;9;2;7;75
201200055446;20121008;9;2;6;75
201200055447;20121010;9;2;7;75
201200055448;20121010;9;2;6;75
201200055449;20121010;9;2;6;75
201200055450;20121011;9;3;6;75
201200055451;20121011;9;3;7;75
201200055452;20121011;9;2;6;75
201200055453;20121012;9;1;2;75
201200055454;20121012;9;1;6;75
201200055455;20121012;9;1;3;75
201200055456;20121013;9;8;2;75
201200055457;20121013;9;1;6;75
201200055458;20121015;9;1;6;75
201200055459;20121016;9;1;3;75
201200055460;20121016;9;1;6;75
201200055461;20121022;9;1;6;75
201200055462;20121024;9;1;2;75
201200055463;20121025;9;4;6;75
201200055464;20121025;9;1;6;75
201200055465;20121026;9;1;3;75
201200055466;20121027;9;1;7;75
201200055467;20121027;9;1;2;75
201200055468;20121029;9;1;6;75
201200055469;20121030;9;1;6;75
201200055470;20121030;9;1;2;75
201200055471;20121030;9;1;6;75
201200055472;20121030;9;1;1;75
201200055473;20121031;9;1;3;75
201200055474;20121101;9;2;2;75
201200055475;20121102;9;1;3;75
201200055476;20121101;9;2;3;75
201200055477;20121103;9;1;6;75
201200055478;20121105;9;2;3;75
201200055479;20121105;9;2;3;75
201200055480;20121107;9;1;3;75
201200055481;20121108;9;1;3;75
201200055482;20121109;9;2;6;75
201200055483;20121110;9;1;3;75
201200055484;20121113;9;2;6;75
201200055485;20121116;9;1;5;75
201200055486;20121116;9;1;6;75
201200055487;20121117;9;1;2;75
201200055488;20121119;9;1;6;75
201200055489;20121119;9;1;7;75
201200055490;20121121;9;2;6;75
201200055491;20121121;9;2;6;75
201200055492;20121121;9;1;6;75
201200055493;20121123;9;3;6;75
201200055494;20121126;9;1;3;75
201200055495;20121127;9;2;6;75
201200055496;20121129;9;8;2;75
201200055497;20121130;9;1;1;75
201200055498;20121204;9;1;3;75
201200055499;20121205;9;1;3;75
201200055500;20121206;9;1;6;75
201200055501;20121207;9;2;7;75
201200055502;20121207;9;3;6;75
201200055503;20121207;9;4;7;75
201200055504;20121211;9;1;6;75
201200055505;20121211;9;1;6;75
201200055506;20121212;9;1;6;75
201200055507;20121212;9;1;7;75
201200055508;20121212;9;1;7;75
201200055509;20121212;9;1;7;75
201200055510;20121213;9;1;6;75
201200055511;20121213;9;1;6;75
201200055512;20121215;9;9;6;75
201200055513;20121215;9;1;3;75
201200055514;20121216;9;1;6;75
201200055515;20121216;9;1;6;75
201200055516;20121220;9;8;2;75
201200055517;20121222;9;2;6;75
201200055518;20121223;9;1;6;75
201200055519;20121223;9;1;6;75
201200055520;20121227;9;1;7;75
201200055521;20120102;9;1;3;75
201200055522;20120106;9;1;2;75
201200055523;20120107;9;1;3;75
201200055524;20120109;9;2;6;75
201200055525;20120109;9;1;6;75
201200055526;20120110;9;1;3;75
201200055527;20120110;9;1;6;75
201200055528;20120114;9;1;2;75
201200055529;20120117;9;1;2;75
201200055530;20120117;9;1;6;75
201200055531;20120117;9;1;6;75
201200055532;20120118;9;2;6;75
201200055533;20120119;9;2;2;75
201200055534;20120119;9;2;6;75
201200055535;20120120;9;2;3;75
201200055536;20120120;9;2;7;75
201200055537;20120121;9;2;3;75
201200055538;20120121;9;2;3;75
201200055539;20120124;9;3;7;75
201200055540;20120124;9;2;6;75
201200055541;20120124;9;2;6;75
201200055542;20120125;9;2;3;75
201200055543;20120125;9;8;2;75
201200055544;20120125;9;2;3;75
201200055545;20120125;9;1;3;75
201200055546;20120126;9;1;7;75
201200055547;20120130;9;1;2;75
201200055548;20120130;9;1;6;75
201200055549;20120131;9;1;3;75
201200055550;20120201;9;1;2;75
201200055551;20120201;9;1;6;75
201200055552;20120203;9;1;6;75
201200055553;20120203;9;1;6;75
201200055554;20120204;9;1;3;75
201200055555;20120204;9;1;6;75
201200055556;20120206;9;1;5;75
201200055557;20120206;9;1;6;75
201200055558;20120211;9;1;2;75
201200055559;20120211;9;1;3;75
201200055560;20120211;9;1;6;75
201200055561;20120212;9;1;6;75
201200055562;20120212;9;1;3;75
201200055563;20120212;9;1;6;75
201200055564;20120213;9;2;6;75
201200055565;20120214;9;2;3;75
201200055566;20120214;9;1;6;75
201200055567;20120215;9;1;6;75
201200055568;20120215;9;1;2;75
201200055569;20120216;9;1;6;75
201200055570;20120216;9;1;3;75
201200055571;20120217;9;8;6;75
201200055572;20120217;9;2;4;75
201200055573;20120218;9;1;6;75
201200055574;20120221;9;1;3;75
201200055575;20120222;9;1;7;75
201200055576;20120224;9;1;6;75
201200055577;20120225;9;1;3;75
201200055578;20120226;9;1;3;75
201200055579;20120227;9;1;3;75
201200055580;20120301;9;1;6;75
201200055581;20120301;9;1;3;75
201200055582;20120303;9;2;3;75
201200055583;20120306;9;8;6;75
201200055584;20120306;9;1;6;75
201200055585;20120307;9;2;3;75
201200055586;20120308;9;1;2;75
201200055587;20120312;9;1;3;75
201200055588;20120313;9;1;6;75
201200055589;20120313;9;1;3;75
201200055590;20120314;9;1;3;75
201200055591;20120314;9;1;3;75
201200055592;20120316;9;1;6;75
201200055593;20120316;9;1;3;75
201200055594;20120316;9;1;3;75
201200055595;20120317;9;1;6;75
201200055596;20120316;9;1;3;75
201200055597;20120317;9;1;2;75
201200055598;20120317;9;1;3;75
201200055599;20120319;9;1;6;75
201200055600;20120319;9;1;3;75
201200055601;20120320;9;1;3;75
201200055602;20120322;9;1;2;75
201200055603;20120322;9;1;1;75
201200055604;20120324;9;1;3;75
201200055605;20120324;9;1;3;75
201200055606;20120324;9;1;7;75
201200055607;20120325;9;1;7;75
201200055608;20120326;9;1;3;75
201200055609;20120327;9;7;6;75
201200055610;20120327;9;1;3;75
201200055611;20120327;9;1;6;75
201200055612;20120327;9;1;6;75
201200055613;20120327;9;1;6;75
201200055614;20120328;9;1;3;75
201200055615;20120329;9;1;6;75
201200055616;20120330;9;1;6;75
201200055617;20120330;9;1;3;75
201200055618;20120331;9;8;3;75
201200055619;20120401;9;1;2;75
201200055620;20120401;9;1;3;75
201200055621;20120403;9;1;5;75
201200055622;20120403;9;1;3;75
201200055623;20120403;9;1;2;75
201200055624;20120403;9;1;6;75
201200055625;20120404;9;1;3;75
201200055626;20120404;9;1;7;75
201200055627;20120405;9;1;3;75
201200055628;20120406;9;1;6;75
201200055629;20120406;9;8;3;75
201200055630;20120406;9;1;6;75
201200055631;20120406;9;1;6;75
201200055632;20120409;9;1;7;75
201200055633;20120409;9;2;6;75
201200055634;20120410;9;2;6;75
201200055635;20120411;9;1;4;75
201200055636;20120411;9;1;6;75
201200055637;20120411;9;8;6;75
201200055638;20120411;9;2;6;75
201200055639;20120411;9;1;7;75
201200055640;20120413;9;1;3;75
201200055641;20120413;9;2;6;75
201200055642;20120414;9;1;2;75
201200055643;20120416;9;1;7;75
201200055644;20120416;9;1;3;75
201200055645;20120417;9;1;6;75
201200055646;20120417;9;2;4;75
201200055647;20120420;9;8;6;75
201200055648;20120422;9;1;2;75
201200055649;20120424;9;1;3;75
201200055650;20120425;9;8;3;75
201200055651;20120426;9;8;6;75
201200055652;20120426;9;1;3;75
201200055653;20120427;9;2;3;75
201200055654;20120427;9;1;3;75
201200055655;20120428;9;2;6;75
201200055656;20120429;9;2;6;75
201200055657;20120430;9;1;3;75
201200055658;20120430;9;1;6;75
201200055659;20120503;9;1;3;75
201200055660;20120503;9;1;3;75
201200055661;20120505;9;1;3;75
201200055662;20120506;9;2;7;75
201200055663;20120506;9;1;7;75
201200055664;20120507;9;1;3;75
201200055665;20120508;9;1;6;75
201200055666;20120509;9;1;3;75
201200055667;20120510;9;1;6;75
201200055668;20120511;9;1;2;75
201200055669;20120511;9;2;6;75
201200055670;20120511;9;8;3;75
201200055671;20120513;9;1;3;75
201200055672;20120514;9;1;5;75
201200055673;20120515;9;1;3;75
201200055674;20120518;9;8;6;75
201200055675;20120521;9;2;3;75
201200055676;20120522;9;1;6;75
201200055677;20120523;9;1;3;75
201200055678;20120523;9;1;3;75
201200055679;20120523;9;1;3;75
201200055680;20120524;9;1;2;75
201200055681;20120525;9;1;2;75
201200055682;20120526;9;1;6;75
201200055683;20120528;9;1;3;75
201200055684;20120529;9;1;3;75
201200055685;20120530;9;2;6;75
201200055686;20120531;9;1;2;75
201200055687;20120604;9;1;6;75
201200055688;20120604;9;1;6;75
201200055689;20120604;9;1;6;75
201200055690;20120605;9;1;3;75
201200055691;20120605;9;1;3;75
201200055692;20120605;9;2;6;75
201200055693;20120606;9;8;6;75
201200055694;20120607;9;2;7;75
201200055695;20120607;9;1;2;75
201200055696;20120609;9;2;6;75
201200055697;20120609;9;1;1;75
201200055698;20120609;9;1;3;75
201200055699;20120611;9;1;3;75
201200055700;20120613;9;1;3;75
201200055701;20120614;9;1;4;75
201200055702;20120616;9;1;6;75
201200055703;20120619;9;8;2;75
201200055704;20120620;9;1;3;75
201200055705;20120620;9;1;7;75
201200055706;20120621;9;1;6;75
201200055707;20120622;9;1;6;75
201200055708;20120624;9;1;6;75
201200055709;20120625;9;1;7;75
201200055710;20120625;9;8;7;75
201200055711;20120626;9;2;7;75
201200055712;20120626;9;1;6;75
201200055713;20120627;9;1;3;75
201200055714;20120628;9;1;6;75
201200055715;20120702;9;1;6;75
201200055716;20120702;9;1;3;75
201200055717;20120702;9;1;6;75
201200055718;20120704;9;1;3;75
201200055719;20120705;9;1;6;75
201200055720;20120705;9;1;6;75
201200055721;20120707;9;8;2;75
201200055722;20120710;9;1;6;75
201200055723;20120710;9;1;3;75
201200055724;20120712;9;1;6;75
201200055725;20120712;9;2;1;75
201200055726;20120712;9;2;3;75
201200055727;20120712;9;3;2;75
201200055728;20120713;9;1;2;75
201200055729;20120714;9;1;6;75
201200055730;20120717;9;1;6;75
201200055731;20120720;9;1;3;75
201200055732;20120720;9;1;6;75
201200055733;20120720;9;1;3;75
201200055734;20120720;9;1;7;75
201200055735;20120721;9;1;3;75
201200055736;20120721;9;1;3;75
201200055737;20120722;9;1;3;75
201200055738;20120722;9;1;3;75
201200055739;20120723;9;1;3;75
201200055740;20120723;9;1;6;75
201200055741;20120725;9;1;6;75
201200055742;20120728;9;2;6;75
201200055743;20120728;9;1;3;75
201200055744;20120731;9;1;6;75
201200055745;20120801;9;1;6;75
201200055746;20120801;9;1;3;75
201200055747;20120802;9;1;6;75
201200055748;20120804;9;1;6;75
201200055749;20120806;9;1;3;75
201200055750;20120806;9;1;6;75
201200055751;20120809;9;1;3;75
201200055752;20120813;9;1;2;75
201200055753;20120818;9;1;6;75
201200055754;20120819;9;1;6;75
201200055755;20120820;9;1;6;75
201200055756;20120821;9;1;6;75
201200055757;20120822;9;1;3;75
201200055758;20120823;9;1;3;75
201200055759;20120824;9;2;7;75
201200055760;20120824;9;3;2;75
201200055761;20120825;9;1;3;75
201200055762;20120827;9;1;6;75
201200055763;20120827;9;1;2;75
201200055764;20120830;9;2;7;75
201200055765;20120831;9;1;5;75
201200055766;20120831;9;1;3;75
201200055767;20120831;9;1;2;75
201200055768;20120901;9;1;2;75
201200055769;20120902;9;1;6;75
201200055770;20120903;9;2;7;75
201200055771;20120905;9;1;6;75
201200055772;20120907;9;1;7;75
201200055773;20120907;9;1;6;75
201200055774;20120907;9;1;3;75
201200055775;20120908;9;1;7;75
201200055776;20120909;9;1;2;75
201200055777;20120910;9;1;6;75
201200055778;20120910;9;3;7;75
201200055779;20120911;9;1;3;75
201200055780;20120911;9;3;4;75
201200055781;20120911;9;3;7;75
201200055782;20120911;9;2;4;75
201200055783;20120911;9;8;2;75
201200055784;20120913;9;1;7;75
201200055785;20120913;9;1;2;75
201200055786;20120913;9;1;3;75
201200055787;20120915;9;1;3;75
201200055788;20120916;9;1;6;75
201200055789;20120916;9;1;7;75
201200055790;20120917;9;1;3;75
201200055791;20120917;9;1;3;75
201200055792;20120920;9;1;2;75
201200055793;20120921;9;1;6;75
201200055794;20120921;9;2;3;75
201200055795;20120921;9;9;2;75
201200055796;20120923;9;1;6;75
201200055797;20120924;9;2;6;75
201200055798;20120924;9;2;7;75
201200055799;20120925;9;2;7;75
201200055800;20120925;9;1;6;75
201200055801;20120925;9;1;1;75
201200055802;20120926;9;3;3;75
201200055803;20120926;9;9;3;75
201200055804;20120927;9;8;3;75
201200055805;20120928;9;1;3;75
201200055806;20120928;9;1;6;75
201200055807;20120928;9;1;6;75
201200055808;20120929;9;1;6;75
201200055809;20121001;9;1;2;75
201200055810;20121002;9;2;1;75
201200055811;20121002;9;1;3;75
201200055812;20121004;9;1;3;75
201200055813;20121004;9;1;6;75
201200055814;20121005;9;1;7;75
201200055815;20121007;9;1;3;75
201200055816;20121008;9;2;2;75
201200055817;20121009;9;2;2;75
201200055818;20121011;9;1;6;75
201200055819;20121012;9;1;6;75
201200055820;20121015;9;1;6;75
201200055821;20121015;9;1;3;75
201200055822;20121015;9;1;3;75
201200055823;20121017;9;2;2;75
201200055824;20121017;9;2;6;75
201200055825;20121018;9;2;3;75
201200055826;20121018;9;1;6;75
201200055827;20121018;9;1;1;75
201200055828;20121019;9;1;3;75
201200055829;20121019;9;8;6;75
201200055830;20121020;9;2;1;75
201200055831;20121021;9;2;7;75
201200055832;20121023;9;1;2;75
201200055833;20121024;9;1;2;75
201200055834;20121024;9;1;3;75
201200055835;20121025;9;1;3;75
201200055836;20121026;9;1;6;75
201200055837;20121027;9;1;7;75
201200055838;20121027;9;1;7;75
201200055839;20121027;9;1;3;75
201200055840;20121029;9;1;6;75
201200055841;20121101;9;2;6;75
201200055842;20121101;9;2;6;75
201200055843;20121102;9;9;7;75
201200055844;20121103;9;2;6;75
201200055845;20121103;9;8;3;75
201200055846;20121105;9;1;6;75
201200055847;20121105;9;2;6;75
201200055848;20121105;9;3;3;75
201200055849;20121106;9;1;3;75
201200055850;20121107;9;1;3;75
201200055851;20121107;9;1;3;75
201200055852;20121108;9;1;3;75
201200055853;20121109;9;2;3;75
201200055854;20121109;9;2;3;75
201200055855;20121110;9;1;6;75
201200055856;20121112;9;1;7;75
201200055857;20121113;9;2;3;75
201200055858;20121113;9;9;7;75
201200055859;20121114;9;8;7;75
201200055860;20121114;9;1;2;75
201200055861;20121116;9;1;3;75
201200055862;20121118;9;9;6;75
201200055863;20121119;9;1;3;75
201200055864;20121119;9;1;6;75
201200055865;20121121;9;8;6;75
201200055866;20121124;9;1;2;75
201200055867;20121126;9;1;6;75
201200055868;20121127;9;2;6;75
201200055869;20121128;9;1;7;75
201200055870;20121129;9;1;6;75
201200055871;20121129;9;1;7;75
201200055872;20121130;9;1;6;75
201200055873;20121130;9;8;2;75
201200055874;20121130;9;1;7;75
201200055875;20121130;9;1;5;75
201200055876;20121130;9;1;2;75
201200055877;20121202;9;1;6;75
201200055878;20121202;9;1;3;75
201200055879;20121202;9;1;7;75
201200055880;20121203;9;8;6;75
201200055881;20121203;9;1;6;75
201200055882;20121204;9;3;6;75
201200055883;20121204;9;8;3;75
201200055884;20121204;9;1;6;75
201200055885;20121204;9;2;6;75
201200055886;20121206;9;1;3;75
201200055887;20121206;9;1;2;75
201200055888;20121206;9;1;6;75
201200055889;20121207;9;2;2;75
201200055890;20121207;9;2;3;75
201200055891;20121208;9;2;6;75
201200055892;20121209;9;3;1;75
201200055893;20121209;9;2;6;75
201200055894;20121210;9;2;3;75
201200055895;20121211;9;1;3;75
201200055896;20121211;9;1;3;75
201200055897;20121211;9;1;6;75
201200055898;20121212;9;1;6;75
201200055899;20121213;9;2;6;75
201200055900;20121213;9;8;7;75
201200055901;20121214;9;2;4;75
201200055902;20121214;9;2;7;75
201200055903;20121215;9;2;2;75
201200055904;20121216;9;1;3;75
201200055905;20121217;9;1;6;75
201200055906;20121218;9;1;3;75
201200055907;20121219;9;1;3;75
201200055908;20121220;9;2;3;75
201200055909;20121221;9;1;3;75
201200055910;20121221;9;1;3;75
201200055911;20121222;9;3;6;75
201200055912;20121226;9;2;7;75
201200055913;20121226;9;2;3;75
201200055914;20121227;9;1;6;75
201200055915;20121227;9;1;3;75
201200055916;20121228;9;8;6;75
201200055917;20121229;9;1;2;75
201200055918;20121230;9;1;3;75
201200055919;20120101;9;1;1;75
201200055920;20120101;9;2;2;75
201200055921;20120104;9;1;6;75
201200055922;20120104;9;1;6;75
201200055923;20120104;9;1;6;75
201200055924;20120106;9;1;3;75
201200055925;20120109;9;2;6;75
201200055926;20120109;9;1;3;75
201200055927;20120109;9;1;3;75
201200055928;20120112;9;1;6;75
201200055929;20120112;9;1;3;75
201200055930;20120112;9;2;7;75
201200055931;20120116;9;1;6;75
201200055932;20120116;9;1;2;75
201200055933;20120117;9;1;6;75
201200055934;20120117;9;1;3;75
201200055935;20120117;9;1;6;75
201200055936;20120118;9;1;6;75
201200055937;20120118;9;1;7;75
201200055938;20120119;9;1;6;75
201200055939;20120121;9;2;3;75
201200055940;20120123;9;1;3;75
201200055941;20120123;9;2;7;75
201200055942;20120125;9;1;3;75
201200055943;20120125;9;2;7;75
201200055944;20120126;9;2;6;75
201200055945;20120127;9;1;2;75
201200055946;20120127;9;1;6;75
