id_lieux;Num_Acc;codr;catr
2012000562851;201200056285;1;4
2012000562861;201200056286;1;4
2012000562871;201200056287;1;4
2012000562881;201200056288;1;4
2012000562882;201200056288;2;4
2012000562892;201200056289;2;4
2012000562891;201200056289;1;4
2012000562901;201200056290;1;4
2012000562902;201200056290;2;4
2012000562911;201200056291;1;4
2012000562912;201200056291;2;4
2012000562922;201200056292;2;4
2012000562921;201200056292;1;4
2012000562931;201200056293;1;4
2012000562941;201200056294;1;4
2012000562951;201200056295;1;4
2012000562952;201200056295;2;4
2012000562961;201200056296;1;4
2012000562971;201200056297;1;4
2012000562972;201200056297;2;4
2012000562981;201200056298;1;4
2012000562982;201200056298;2;4
2012000562991;201200056299;1;4
2012000563001;201200056300;1;4
2012000563011;201200056301;1;4
2012000563021;201200056302;1;4
2012000563031;201200056303;1;4
2012000563032;201200056303;2;4
2012000563041;201200056304;1;4
2012000563051;201200056305;1;4
2012000563061;201200056306;1;4
2012000563071;201200056307;1;4
2012000563072;201200056307;2;4
2012000563081;201200056308;1;4
2012000563091;201200056309;1;4
2012000563101;201200056310;1;4
2012000563102;201200056310;2;4
2012000563111;201200056311;1;4
2012000563112;201200056311;2;4
2012000563122;201200056312;2;4
2012000563121;201200056312;1;4
2012000563131;201200056313;1;4
2012000563132;201200056313;2;4
2012000563142;201200056314;2;4
2012000563141;201200056314;1;4
2012000563151;201200056315;1;4
2012000563152;201200056315;2;4
2012000563162;201200056316;2;4
2012000563161;201200056316;1;4
2012000563171;201200056317;1;4
2012000563172;201200056317;2;4
2012000563181;201200056318;1;4
2012000563191;201200056319;1;4
2012000563192;201200056319;2;4
2012000563201;201200056320;1;4
2012000563202;201200056320;2;4
2012000563211;201200056321;1;4
2012000563221;201200056322;1;4
2012000563222;201200056322;2;4
2012000563231;201200056323;1;4
2012000563242;201200056324;2;4
2012000563241;201200056324;1;4
2012000563251;201200056325;1;4
2012000563261;201200056326;1;4
2012000563271;201200056327;1;4
2012000563272;201200056327;2;4
2012000563281;201200056328;1;4
2012000563291;201200056329;1;4
2012000563292;201200056329;2;4
2012000563301;201200056330;1;4
2012000563302;201200056330;2;4
2012000563311;201200056331;1;4
2012000563312;201200056331;2;4
2012000563321;201200056332;1;4
2012000563322;201200056332;2;4
2012000563331;201200056333;1;4
2012000563332;201200056333;2;4
2012000563341;201200056334;1;4
2012000563342;201200056334;2;4
2012000563352;201200056335;2;4
2012000563351;201200056335;1;4
2012000563361;201200056336;1;4
2012000563371;201200056337;1;4
2012000563372;201200056337;2;4
2012000563381;201200056338;1;4
2012000563391;201200056339;1;4
2012000563392;201200056339;2;4
2012000563401;201200056340;1;4
2012000563412;201200056341;2;4
2012000563411;201200056341;1;4
2012000563422;201200056342;2;4
2012000563421;201200056342;1;4
2012000563431;201200056343;1;4
2012000563432;201200056343;2;4
2012000563441;201200056344;1;4
2012000563442;201200056344;2;4
2012000563451;201200056345;1;4
2012000563461;201200056346;1;4
2012000563462;201200056346;2;4
2012000563471;201200056347;1;4
2012000563472;201200056347;2;4
2012000563481;201200056348;1;4
2012000563482;201200056348;2;4
2012000563492;201200056349;2;4
2012000563491;201200056349;1;4
2012000563502;201200056350;2;4
2012000563501;201200056350;1;4
2012000563511;201200056351;1;4
2012000563521;201200056352;1;4
2012000563522;201200056352;2;4
2012000563531;201200056353;1;4
2012000563532;201200056353;2;4
2012000563542;201200056354;2;4
2012000563541;201200056354;1;4
2012000563551;201200056355;1;4
2012000563561;201200056356;1;4
2012000563562;201200056356;2;4
2012000563571;201200056357;1;4
2012000563572;201200056357;2;4
2012000563582;201200056358;2;4
2012000563581;201200056358;1;4
2012000563591;201200056359;1;4
2012000563601;201200056360;1;4
2012000563602;201200056360;2;4
2012000563611;201200056361;1;4
2012000563612;201200056361;2;4
2012000563622;201200056362;2;4
2012000563621;201200056362;1;4
2012000563632;201200056363;2;4
2012000563631;201200056363;1;4
2012000563641;201200056364;1;4
2012000563642;201200056364;2;4
2012000563651;201200056365;1;4
2012000563652;201200056365;2;4
2012000563661;201200056366;1;4
2012000563672;201200056367;2;4
2012000563671;201200056367;1;4
2012000563681;201200056368;1;4
2012000563682;201200056368;2;4
2012000563692;201200056369;2;4
2012000563691;201200056369;1;4
2012000563701;201200056370;1;4
2012000563702;201200056370;2;4
2012000563711;201200056371;1;4
2012000563721;201200056372;1;4
2012000563722;201200056372;2;4
2012000563731;201200056373;1;4
2012000563742;201200056374;2;4
2012000563741;201200056374;1;4
2012000563751;201200056375;1;4
2012000563752;201200056375;2;4
2012000563762;201200056376;2;4
2012000563761;201200056376;1;4
2012000563772;201200056377;2;4
2012000563771;201200056377;1;4
2012000563781;201200056378;1;4
2012000563791;201200056379;1;4
2012000563801;201200056380;1;4
2012000563811;201200056381;1;4
2012000563812;201200056381;2;4
2012000563821;201200056382;1;4
2012000563822;201200056382;2;4
2012000563832;201200056383;2;4
2012000563831;201200056383;1;4
2012000563841;201200056384;1;4
2012000563842;201200056384;2;4
2012000563851;201200056385;1;4
2012000563852;201200056385;2;4
2012000563861;201200056386;1;4
2012000563862;201200056386;2;4
2012000563872;201200056387;2;4
2012000563871;201200056387;1;4
2012000563881;201200056388;1;4
2012000563891;201200056389;1;4
2012000563892;201200056389;2;4
2012000563901;201200056390;1;4
2012000563902;201200056390;2;4
2012000563912;201200056391;2;4
2012000563911;201200056391;1;4
2012000563921;201200056392;1;4
2012000563922;201200056392;2;4
2012000563932;201200056393;2;4
2012000563931;201200056393;1;4
2012000563941;201200056394;1;4
2012000563942;201200056394;2;4
2012000563951;201200056395;1;4
2012000563962;201200056396;2;4
2012000563961;201200056396;1;4
2012000563971;201200056397;1;4
2012000563972;201200056397;2;4
2012000563981;201200056398;1;4
2012000563992;201200056399;2;4
2012000563991;201200056399;1;4
2012000564002;201200056400;2;4
2012000564001;201200056400;1;4
2012000564011;201200056401;1;4
2012000564012;201200056401;2;4
2012000564021;201200056402;1;4
2012000564022;201200056402;2;4
2012000564032;201200056403;2;4
2012000564031;201200056403;1;4
2012000564041;201200056404;1;4
2012000564042;201200056404;2;4
2012000564051;201200056405;1;4
2012000564061;201200056406;1;4
2012000564071;201200056407;1;4
2012000564081;201200056408;1;4
2012000564082;201200056408;2;4
2012000564092;201200056409;2;4
2012000564091;201200056409;1;4
2012000564101;201200056410;1;4
2012000564112;201200056411;2;4
2012000564111;201200056411;1;4
2012000564121;201200056412;1;4
2012000564131;201200056413;1;4
2012000564132;201200056413;2;4
2012000564142;201200056414;2;4
2012000564141;201200056414;1;4
2012000564151;201200056415;1;4
2012000564152;201200056415;2;4
2012000564162;201200056416;2;4
2012000564161;201200056416;1;4
2012000564171;201200056417;1;4
2012000564172;201200056417;2;4
2012000564181;201200056418;1;4
2012000564191;201200056419;1;4
2012000564201;201200056420;1;4
2012000564202;201200056420;2;4
2012000564211;201200056421;1;4
2012000564222;201200056422;2;4
2012000564221;201200056422;1;4
2012000564231;201200056423;1;4
2012000564232;201200056423;2;4
2012000564242;201200056424;2;4
2012000564241;201200056424;1;4
2012000564251;201200056425;1;4
2012000564252;201200056425;2;4
2012000564261;201200056426;1;4
2012000564271;201200056427;1;4
2012000564282;201200056428;2;4
2012000564281;201200056428;1;4
2012000564291;201200056429;1;4
2012000564292;201200056429;2;4
2012000564301;201200056430;1;4
2012000564311;201200056431;1;4
2012000564321;201200056432;1;4
2012000564322;201200056432;2;4
2012000564331;201200056433;1;4
2012000564332;201200056433;2;4
2012000564342;201200056434;2;4
2012000564341;201200056434;1;4
2012000564351;201200056435;1;4
2012000564361;201200056436;1;4
2012000564371;201200056437;1;4
2012000564372;201200056437;2;4
2012000564381;201200056438;1;4
2012000564382;201200056438;2;4
2012000564392;201200056439;2;4
2012000564391;201200056439;1;4
2012000564401;201200056440;1;4
2012000564402;201200056440;2;4
2012000564411;201200056441;1;4
2012000564412;201200056441;2;4
2012000564421;201200056442;1;4
2012000564422;201200056442;2;4
2012000564431;201200056443;1;4
2012000564432;201200056443;2;4
2012000564441;201200056444;1;4
2012000564452;201200056445;2;4
2012000564451;201200056445;1;4
2012000564461;201200056446;1;4
2012000564462;201200056446;2;4
2012000564471;201200056447;1;4
2012000564472;201200056447;2;4
2012000564482;201200056448;2;4
2012000564481;201200056448;1;4
2012000564492;201200056449;2;4
2012000564491;201200056449;1;4
2012000564501;201200056450;1;4
2012000564502;201200056450;2;4
2012000564511;201200056451;1;4
2012000564512;201200056451;2;4
2012000564521;201200056452;1;4
2012000564522;201200056452;2;4
2012000564532;201200056453;2;4
2012000564531;201200056453;1;4
2012000564541;201200056454;1;4
2012000564542;201200056454;2;4
2012000564552;201200056455;2;4
2012000564551;201200056455;1;4
2012000564561;201200056456;1;4
2012000564562;201200056456;2;4
2012000564572;201200056457;2;4
2012000564571;201200056457;1;4
2012000564581;201200056458;1;4
2012000564591;201200056459;1;4
2012000564601;201200056460;1;4
2012000564602;201200056460;2;4
2012000564611;201200056461;1;4
2012000564622;201200056462;2;4
2012000564621;201200056462;1;4
2012000564631;201200056463;1;4
2012000564641;201200056464;1;4
2012000564652;201200056465;2;4
2012000564651;201200056465;1;4
2012000564662;201200056466;2;4
2012000564661;201200056466;1;4
2012000564672;201200056467;2;4
2012000564671;201200056467;1;4
2012000564681;201200056468;1;4
2012000564682;201200056468;2;4
2012000564691;201200056469;1;4
2012000564701;201200056470;1;4
2012000564702;201200056470;2;4
2012000564711;201200056471;1;4
2012000564712;201200056471;2;4
2012000564721;201200056472;1;4
2012000564722;201200056472;2;4
2012000564731;201200056473;1;4
2012000564742;201200056474;2;4
2012000564741;201200056474;1;4
2012000564751;201200056475;1;4
2012000564752;201200056475;2;4
2012000564762;201200056476;2;4
2012000564761;201200056476;1;4
2012000564771;201200056477;1;4
2012000564781;201200056478;1;4
2012000564782;201200056478;2;4
2012000564792;201200056479;2;4
2012000564791;201200056479;1;4
2012000564802;201200056480;2;4
2012000564801;201200056480;1;4
2012000564812;201200056481;2;4
2012000564811;201200056481;1;4
2012000564821;201200056482;1;4
2012000564822;201200056482;2;4
2012000564832;201200056483;2;4
2012000564831;201200056483;1;4
2012000564842;201200056484;2;4
2012000564841;201200056484;1;4
2012000564851;201200056485;1;4
2012000564852;201200056485;2;4
2012000564861;201200056486;1;4
2012000564871;201200056487;1;4
2012000564872;201200056487;2;4
2012000564881;201200056488;1;4
2012000564891;201200056489;1;4
2012000564892;201200056489;2;4
2012000564902;201200056490;2;4
2012000564901;201200056490;1;4
2012000564911;201200056491;1;4
2012000564921;201200056492;1;4
2012000564932;201200056493;2;4
2012000564931;201200056493;1;4
2012000564942;201200056494;2;4
2012000564941;201200056494;1;4
2012000564951;201200056495;1;4
2012000564961;201200056496;1;4
2012000564971;201200056497;1;4
2012000564972;201200056497;2;4
2012000564981;201200056498;1;4
2012000564982;201200056498;2;4
2012000564991;201200056499;1;4
2012000565002;201200056500;2;4
2012000565001;201200056500;1;4
2012000565011;201200056501;1;4
2012000565022;201200056502;2;4
2012000565021;201200056502;1;4
2012000565032;201200056503;2;4
2012000565031;201200056503;1;4
2012000565041;201200056504;1;4
2012000565042;201200056504;2;4
2012000565052;201200056505;2;4
2012000565051;201200056505;1;4
2012000565061;201200056506;1;4
2012000565072;201200056507;2;4
2012000565071;201200056507;1;4
2012000565081;201200056508;1;4
2012000565082;201200056508;2;4
2012000565092;201200056509;2;4
2012000565091;201200056509;1;4
2012000565101;201200056510;1;4
2012000565102;201200056510;2;4
2012000565111;201200056511;1;4
2012000565122;201200056512;2;4
2012000565121;201200056512;1;4
2012000565131;201200056513;1;4
2012000565141;201200056514;1;4
2012000565151;201200056515;1;4
2012000565152;201200056515;2;4
2012000565161;201200056516;1;4
2012000565162;201200056516;2;4
2012000565171;201200056517;1;4
2012000565181;201200056518;1;4
2012000565182;201200056518;2;4
2012000565191;201200056519;1;4
2012000565201;201200056520;1;4
2012000565202;201200056520;2;4
2012000565211;201200056521;1;4
2012000565212;201200056521;2;4
2012000565222;201200056522;2;4
2012000565221;201200056522;1;4
2012000565231;201200056523;1;4
2012000565241;201200056524;1;4
2012000565251;201200056525;1;4
2012000565252;201200056525;2;4
2012000565261;201200056526;1;4
2012000565262;201200056526;2;4
2012000565271;201200056527;1;4
2012000565281;201200056528;1;4
2012000565292;201200056529;2;4
2012000565291;201200056529;1;4
2012000565302;201200056530;2;4
2012000565301;201200056530;1;4
2012000565311;201200056531;1;4
2012000565322;201200056532;2;4
2012000565321;201200056532;1;4
2012000565331;201200056533;1;4
2012000565342;201200056534;2;4
2012000565341;201200056534;1;4
2012000565351;201200056535;1;4
2012000565352;201200056535;2;4
2012000565361;201200056536;1;4
2012000565362;201200056536;2;4
2012000565372;201200056537;2;4
2012000565371;201200056537;1;4
2012000565382;201200056538;2;4
2012000565381;201200056538;1;4
2012000565391;201200056539;1;4
2012000565401;201200056540;1;4
2012000565411;201200056541;1;4
2012000565422;201200056542;2;4
2012000565421;201200056542;1;4
2012000565431;201200056543;1;4
2012000565441;201200056544;1;4
2012000565451;201200056545;1;4
2012000565461;201200056546;1;4
2012000565462;201200056546;2;4
2012000565471;201200056547;1;4
2012000565481;201200056548;1;4
2012000565482;201200056548;2;4
2012000565491;201200056549;1;4
2012000565501;201200056550;1;4
2012000565502;201200056550;2;4
2012000565512;201200056551;2;4
2012000565511;201200056551;1;4
2012000565521;201200056552;1;4
2012000565522;201200056552;2;4
2012000565531;201200056553;1;4
2012000565532;201200056553;2;4
2012000565541;201200056554;1;4
2012000565551;201200056555;1;4
2012000565561;201200056556;1;4
2012000565562;201200056556;2;4
2012000565572;201200056557;2;4
2012000565571;201200056557;1;4
2012000565582;201200056558;2;4
2012000565581;201200056558;1;4
2012000565591;201200056559;1;4
2012000565601;201200056560;1;4
2012000565602;201200056560;2;4
2012000565611;201200056561;1;4
2012000565612;201200056561;2;4
2012000565621;201200056562;1;4
2012000565632;201200056563;2;4
2012000565631;201200056563;1;4
2012000565642;201200056564;2;4
2012000565641;201200056564;1;4
2012000565651;201200056565;1;4
2012000565652;201200056565;2;4
2012000565661;201200056566;1;4
2012000565662;201200056566;2;4
2012000565672;201200056567;2;4
2012000565671;201200056567;1;4
2012000565681;201200056568;1;4
2012000565691;201200056569;1;4
2012000565692;201200056569;2;4
2012000565701;201200056570;1;4
2012000565711;201200056571;1;4
2012000565712;201200056571;2;4
2012000565721;201200056572;1;4
2012000565722;201200056572;2;4
2012000565731;201200056573;1;4
2012000565732;201200056573;2;4
2012000565741;201200056574;1;4
2012000565752;201200056575;2;4
2012000565751;201200056575;1;4
2012000565761;201200056576;1;4
2012000565771;201200056577;1;4
2012000565772;201200056577;2;4
2012000565782;201200056578;2;4
2012000565781;201200056578;1;4
2012000565791;201200056579;1;4
2012000565792;201200056579;2;4
2012000565802;201200056580;2;4
2012000565801;201200056580;1;4
2012000565812;201200056581;2;4
2012000565811;201200056581;1;4
2012000565822;201200056582;2;4
2012000565821;201200056582;1;4
2012000565831;201200056583;1;4
2012000565832;201200056583;2;4
2012000565841;201200056584;1;4
2012000565842;201200056584;2;4
2012000565851;201200056585;1;4
2012000565852;201200056585;2;4
2012000565862;201200056586;2;4
2012000565861;201200056586;1;4
2012000565871;201200056587;1;4
2012000565882;201200056588;2;4
2012000565881;201200056588;1;4
2012000565892;201200056589;2;4
2012000565891;201200056589;1;4
2012000565901;201200056590;1;4
2012000565912;201200056591;2;4
2012000565911;201200056591;1;4
2012000565921;201200056592;1;4
2012000565922;201200056592;2;4
2012000565932;201200056593;2;4
2012000565931;201200056593;1;4
2012000565942;201200056594;2;4
2012000565941;201200056594;1;4
2012000565951;201200056595;1;4
2012000565952;201200056595;2;4
2012000565961;201200056596;1;4
2012000565962;201200056596;2;4
2012000565971;201200056597;1;4
2012000565972;201200056597;2;4
2012000565982;201200056598;2;4
2012000565981;201200056598;1;4
2012000565991;201200056599;1;4
2012000565992;201200056599;2;4
2012000566002;201200056600;2;4
2012000566001;201200056600;1;4
2012000566011;201200056601;1;4
2012000566012;201200056601;2;4
2012000566021;201200056602;1;4
2012000566022;201200056602;2;4
2012000566031;201200056603;1;4
2012000566032;201200056603;2;4
2012000566041;201200056604;1;4
2012000566042;201200056604;2;4
2012000566051;201200056605;1;4
2012000566061;201200056606;1;4
2012000566071;201200056607;1;4
2012000566081;201200056608;1;4
2012000566091;201200056609;1;4
2012000566102;201200056610;2;4
2012000566101;201200056610;1;4
2012000566111;201200056611;1;4
2012000566112;201200056611;2;4
2012000566122;201200056612;2;4
2012000566121;201200056612;1;4
2012000566131;201200056613;1;4
2012000566132;201200056613;2;4
2012000566141;201200056614;1;4
2012000566152;201200056615;2;4
2012000566151;201200056615;1;4
2012000566162;201200056616;2;4
2012000566161;201200056616;1;4
2012000566171;201200056617;1;4
2012000566172;201200056617;2;4
2012000566181;201200056618;1;4
2012000566191;201200056619;1;4
2012000566192;201200056619;2;4
2012000566201;201200056620;1;4
2012000566211;201200056621;1;4
2012000566221;201200056622;1;4
2012000566232;201200056623;2;4
2012000566231;201200056623;1;4
2012000566242;201200056624;2;4
2012000566241;201200056624;1;4
2012000566252;201200056625;2;4
2012000566251;201200056625;1;4
2012000566261;201200056626;1;4
2012000566262;201200056626;2;4
2012000566271;201200056627;1;4
2012000566272;201200056627;2;4
2012000566281;201200056628;1;4
2012000566282;201200056628;2;4
2012000566292;201200056629;2;4
2012000566291;201200056629;1;4
2012000566301;201200056630;1;4
2012000566311;201200056631;1;4
2012000566312;201200056631;2;4
2012000566321;201200056632;1;4
2012000566332;201200056633;2;4
2012000566331;201200056633;1;4
2012000566342;201200056634;2;4
2012000566341;201200056634;1;4
2012000566351;201200056635;1;4
2012000566352;201200056635;2;4
2012000566361;201200056636;1;4
2012000566362;201200056636;2;4
2012000566371;201200056637;1;4
2012000566381;201200056638;1;4
2012000566392;201200056639;2;4
2012000566391;201200056639;1;4
2012000566402;201200056640;2;4
2012000566401;201200056640;1;4
2012000566411;201200056641;1;4
2012000566421;201200056642;1;4
2012000566422;201200056642;2;4
2012000566431;201200056643;1;4
2012000566432;201200056643;2;4
2012000566441;201200056644;1;4
2012000566451;201200056645;1;4
2012000566452;201200056645;2;4
2012000566462;201200056646;2;4
2012000566461;201200056646;1;4
2012000566471;201200056647;1;4
2012000566472;201200056647;2;4
2012000566481;201200056648;1;4
2012000566491;201200056649;1;4
2012000566492;201200056649;2;4
2012000566501;201200056650;1;4
2012000566502;201200056650;2;4
2012000566511;201200056651;1;4
2012000566522;201200056652;2;4
2012000566521;201200056652;1;4
2012000566532;201200056653;2;4
2012000566531;201200056653;1;4
2012000566541;201200056654;1;4
2012000566551;201200056655;1;4
2012000566552;201200056655;2;4
2012000566561;201200056656;1;4
2012000566571;201200056657;1;4
2012000566572;201200056657;2;4
2012000566581;201200056658;1;4
2012000566591;201200056659;1;4
2012000566602;201200056660;2;4
2012000566601;201200056660;1;4
2012000566611;201200056661;1;4
2012000566621;201200056662;1;4
2012000566622;201200056662;2;4
2012000566631;201200056663;1;4
2012000566641;201200056664;1;4
2012000566651;201200056665;1;4
2012000566652;201200056665;2;4
2012000566661;201200056666;1;4
2012000566671;201200056667;1;4
2012000566672;201200056667;2;4
2012000566682;201200056668;2;4
2012000566681;201200056668;1;4
2012000566691;201200056669;1;4
2012000566701;201200056670;1;4
2012000566711;201200056671;1;4
2012000566721;201200056672;1;4
2012000566722;201200056672;2;4
2012000566732;201200056673;2;4
2012000566731;201200056673;1;4
2012000566741;201200056674;1;4
2012000566742;201200056674;2;4
2012000566751;201200056675;1;4
2012000566752;201200056675;2;4
2012000566762;201200056676;2;4
2012000566761;201200056676;1;4
2012000566771;201200056677;1;4
2012000566781;201200056678;1;4
2012000566791;201200056679;1;4
2012000566792;201200056679;2;4
2012000566802;201200056680;2;4
2012000566801;201200056680;1;4
2012000566812;201200056681;2;4
2012000566811;201200056681;1;4
2012000566821;201200056682;1;4
2012000566831;201200056683;1;4
2012000566841;201200056684;1;4
2012000566852;201200056685;2;4
2012000566851;201200056685;1;4
2012000566861;201200056686;1;4
2012000566872;201200056687;2;4
2012000566871;201200056687;1;4
2012000566881;201200056688;1;4
2012000566882;201200056688;2;4
2012000566892;201200056689;2;4
2012000566891;201200056689;1;4
2012000566901;201200056690;1;4
2012000566912;201200056691;2;4
2012000566911;201200056691;1;4
2012000566922;201200056692;2;4
2012000566921;201200056692;1;4
2012000566932;201200056693;2;4
2012000566931;201200056693;1;4
2012000566941;201200056694;1;4
2012000566942;201200056694;2;4
2012000566951;201200056695;1;4
2012000566961;201200056696;1;4
2012000566972;201200056697;2;4
2012000566971;201200056697;1;4
2012000566982;201200056698;2;4
2012000566981;201200056698;1;4
2012000566991;201200056699;1;4
2012000566992;201200056699;2;4
2012000567001;201200056700;1;4
2012000567002;201200056700;2;4
2012000567011;201200056701;1;4
2012000567012;201200056701;2;4
2012000567022;201200056702;2;4
2012000567021;201200056702;1;4
2012000567031;201200056703;1;4
2012000567032;201200056703;2;4
2012000567041;201200056704;1;4
2012000567042;201200056704;2;4
2012000567052;201200056705;2;4
2012000567051;201200056705;1;4
2012000567062;201200056706;2;4
2012000567061;201200056706;1;4
2012000567071;201200056707;1;4
2012000567072;201200056707;2;4
2012000567081;201200056708;1;4
2012000567091;201200056709;1;4
2012000567092;201200056709;2;4
2012000567101;201200056710;1;4
2012000567102;201200056710;2;4
2012000567111;201200056711;1;4
2012000567112;201200056711;2;4
2012000567121;201200056712;1;4
2012000567122;201200056712;2;4
2012000567132;201200056713;2;4
2012000567131;201200056713;1;4
2012000567141;201200056714;1;4
2012000567142;201200056714;2;4
2012000567151;201200056715;1;4
2012000567161;201200056716;1;4
2012000567162;201200056716;2;4
2012000567171;201200056717;1;4
2012000567172;201200056717;2;4
2012000567182;201200056718;2;4
2012000567181;201200056718;1;4
2012000567191;201200056719;1;4
2012000567201;201200056720;1;4
2012000567202;201200056720;2;4
2012000567212;201200056721;2;4
2012000567211;201200056721;1;4
2012000567221;201200056722;1;4
2012000567222;201200056722;2;4
2012000567231;201200056723;1;4
2012000567241;201200056724;1;4
2012000567252;201200056725;2;4
2012000567251;201200056725;1;4
2012000567262;201200056726;2;4
2012000567261;201200056726;1;4
2012000567271;201200056727;1;4
2012000567282;201200056728;2;4
2012000567281;201200056728;1;4
2012000567292;201200056729;2;4
2012000567291;201200056729;1;4
2012000567301;201200056730;1;4
2012000567302;201200056730;2;4
2012000567311;201200056731;1;4
2012000567322;201200056732;2;4
2012000567321;201200056732;1;4
2012000567332;201200056733;2;4
2012000567331;201200056733;1;4
2012000567341;201200056734;1;4
2012000567342;201200056734;2;4
2012000567351;201200056735;1;4
2012000567352;201200056735;2;4
2012000567361;201200056736;1;4
2012000567371;201200056737;1;4
2012000567381;201200056738;1;4
2012000567382;201200056738;2;4
2012000567391;201200056739;1;4
2012000567392;201200056739;2;4
2012000567401;201200056740;1;4
2012000567412;201200056741;2;4
2012000567411;201200056741;1;4
2012000567421;201200056742;1;4
2012000567422;201200056742;2;4
2012000567431;201200056743;1;4
2012000567441;201200056744;1;4
2012000567442;201200056744;2;4
2012000567451;201200056745;1;4
2012000567452;201200056745;2;4
2012000567461;201200056746;1;4
2012000567471;201200056747;1;4
2012000567472;201200056747;2;4
2012000567481;201200056748;1;4
2012000567491;201200056749;1;4
2012000567501;201200056750;1;4
2012000567502;201200056750;2;4
2012000567512;201200056751;2;4
2012000567511;201200056751;1;4
2012000567521;201200056752;1;4
2012000567532;201200056753;2;4
2012000567531;201200056753;1;4
2012000567541;201200056754;1;4
2012000567551;201200056755;1;4
2012000567552;201200056755;2;4
2012000567561;201200056756;1;4
2012000567571;201200056757;1;4
2012000567582;201200056758;2;4
2012000567581;201200056758;1;4
2012000567592;201200056759;2;4
2012000567591;201200056759;1;4
2012000567602;201200056760;2;4
2012000567601;201200056760;1;4
2012000567612;201200056761;2;4
2012000567611;201200056761;1;4
2012000567622;201200056762;2;4
2012000567621;201200056762;1;4
2012000567631;201200056763;1;4
2012000567632;201200056763;2;4
2012000567641;201200056764;1;4
2012000567642;201200056764;2;4
2012000567651;201200056765;1;4
2012000567652;201200056765;2;4
2012000567662;201200056766;2;4
2012000567661;201200056766;1;4
2012000567671;201200056767;1;4
2012000567681;201200056768;1;4
2012000567682;201200056768;2;4
2012000567691;201200056769;1;4
2012000567692;201200056769;2;4
2012000567701;201200056770;1;4
2012000567702;201200056770;2;4
2012000567711;201200056771;1;4
2012000567722;201200056772;2;4
2012000567721;201200056772;1;4
2012000567732;201200056773;2;4
2012000567731;201200056773;1;4
2012000567741;201200056774;1;4
2012000567742;201200056774;2;4
2012000567752;201200056775;2;4
2012000567751;201200056775;1;4
2012000567761;201200056776;1;4
2012000567762;201200056776;2;4
2012000567771;201200056777;1;4
2012000567782;201200056778;2;4
2012000567781;201200056778;1;4
2012000567791;201200056779;1;4
2012000567801;201200056780;1;4
2012000567802;201200056780;2;4
2012000567812;201200056781;2;4
2012000567811;201200056781;1;4
2012000567822;201200056782;2;4
2012000567821;201200056782;1;4
2012000567832;201200056783;2;4
2012000567831;201200056783;1;4
2012000567841;201200056784;1;4
2012000567842;201200056784;2;4
2012000567852;201200056785;2;4
2012000567851;201200056785;1;4
2012000567862;201200056786;2;4
2012000567861;201200056786;1;4
2012000567871;201200056787;1;4
2012000567881;201200056788;1;4
2012000567892;201200056789;2;4
2012000567891;201200056789;1;4
2012000567901;201200056790;1;4
2012000567911;201200056791;1;4
2012000567912;201200056791;2;4
2012000567921;201200056792;1;4
2012000567931;201200056793;1;4
2012000567941;201200056794;1;4
2012000567942;201200056794;2;4
2012000567951;201200056795;1;4
2012000567961;201200056796;1;4
2012000567971;201200056797;1;4
2012000567972;201200056797;2;4
2012000567981;201200056798;1;4
2012000567982;201200056798;2;4
2012000567991;201200056799;1;4
2012000567992;201200056799;2;4
2012000568001;201200056800;1;4
2012000568002;201200056800;2;4
2012000568011;201200056801;1;4
2012000568012;201200056801;2;4
2012000568021;201200056802;1;4
2012000568032;201200056803;2;4
2012000568031;201200056803;1;4
2012000568041;201200056804;1;4
2012000568042;201200056804;2;4
2012000568052;201200056805;2;4
2012000568051;201200056805;1;4
2012000568062;201200056806;2;4
2012000568061;201200056806;1;4
2012000568071;201200056807;1;4
2012000568072;201200056807;2;4
2012000568082;201200056808;2;4
2012000568081;201200056808;1;4
2012000568091;201200056809;1;4
2012000568092;201200056809;2;4
2012000568101;201200056810;1;4
2012000568102;201200056810;2;4
2012000568111;201200056811;1;4
2012000568121;201200056812;1;4
2012000568131;201200056813;1;4
2012000568141;201200056814;1;4
2012000568142;201200056814;2;4
2012000568152;201200056815;2;4
2012000568151;201200056815;1;4
2012000568161;201200056816;1;4
2012000568162;201200056816;2;4
2012000568171;201200056817;1;4
2012000568172;201200056817;2;4
2012000568181;201200056818;1;4
2012000568191;201200056819;1;4
2012000568192;201200056819;2;4
2012000568201;201200056820;1;4
2012000568202;201200056820;2;4
2012000568211;201200056821;1;4
2012000568221;201200056822;1;4
2012000568222;201200056822;2;4
2012000568231;201200056823;1;4
2012000568232;201200056823;2;4
2012000568241;201200056824;1;4
2012000568242;201200056824;2;4
2012000568252;201200056825;2;4
2012000568251;201200056825;1;4
2012000568261;201200056826;1;4
2012000568271;201200056827;1;4
2012000568282;201200056828;2;4
2012000568281;201200056828;1;4
2012000568291;201200056829;1;4
2012000568301;201200056830;1;4
2012000568311;201200056831;1;4
2012000568312;201200056831;2;4
2012000568322;201200056832;2;4
2012000568321;201200056832;1;4
2012000568332;201200056833;2;4
2012000568331;201200056833;1;4
2012000568341;201200056834;1;4
2012000568351;201200056835;1;4
2012000568352;201200056835;2;4
2012000568361;201200056836;1;4
2012000568362;201200056836;2;4
2012000568372;201200056837;2;4
2012000568371;201200056837;1;4
2012000568381;201200056838;1;4
2012000568382;201200056838;2;4
